398,rsi,tr,rsi,tr,rsi,tr,rsi, 214
399,SD,rsi,rsi,rsi,tr,rsi,tr, 211
400,rsi,tr,rsi,tr,rsi,rsi,rsi, 207
421,rsi,tr,tr,rsi,rsi,rsi,rsi, 206
451,oti,SD,rsi,rsi,rsi,rsi,tr, 207
401,rsi,SD,rsi,rsi,rsi,rsi,tr, 205
838,SD,SD,rsi,tr,rsi,rsi,rsi, 207
448,rsi,oti,oti,rsi,rsi,oti,rsi, 204
813,rsi,oti,rsi,tr,rsi,tr,rsi, 198
595,oti,SD,rsi,rsi,tr,rsi,rsi, 196
402,tr,rsi,oti,rsi,rsi,rsi,rsi, 195
403,tr,rsi,tr,rsi,rsi,tr,oti, 193
404,tr,rsi,rsi,rsi,oti,rsi,rsi, 192
405,SD,SD,SD,tr,rsi,tr,rsi, 192
444,oti,SD,rsi,oti,rsi,rsi,rsi, 196
406,oti,rsi,oti,rsi,rsi,rsi,rsi, 187
407,SD,SD,SD,SD,tr,tr,rsi, 184
408,tr,SD,rsi,tr,rsi,tr,rsi, 188
409,rsi,rsi,tr,tr,rsi,oti,rsi, 180
665,rsi,SD,rsi,oti,rsi,rsi,rsi, 177
844,rsi,tr,rsi,rsi,tr,tr,rsi, 173
410,rsi,tr,tr,rsi,rsi,tr,rsi, 172
445,SD,rsi,rsi,SD,rsi,rsi,rsi, 166
411,oti,rsi,rsi,rsi,rsi,rsi,oti, 164
690,oti,SD,rsi,rsi,oti,rsi,oti, 164
412,SD,rsi,rsi,tr,rsi,rsi,oti, 161
413,tr,rsi,tr,rsi,oti,rsi,rsi, 160
414,tr,rsi,tr,tr,rsi,rsi,tr, 159
415,SD,rsi,rsi,rsi,tr,tr,rsi, 159
590,SD,rsi,rsi,oti,rsi,rsi,oti, 157
504,tr,tr,rsi,tr,tr,tr,rsi, 157
416,rsi,tr,rsi,tr,rsi,rsi,tr, 156
810,rsi,tr,rsi,rsi,tr,rsi,tr, 149
417,SD,rsi,rsi,tr,rsi,oti,rsi, 149
418,rsi,rsi,tr,tr,rsi,rsi,tr, 145
419,SD,SD,SD,SD,tr,rsi,tr, 145
474,SD,rsi,rsi,SD,SD,rsi,rsi, 152
537,rsi,rsi,SD,rsi,rsi,rsi,rsi, 146
420,rsi,rsi,oti,rsi,oti,rsi,rsi, 141
455,rsi,rsi,rsi,rsi,rsi,SD,rsi, 140
422,SD,rsi,rsi,rsi,tr,rsi,oti, 140
423,tr,rsi,tr,tr,rsi,rsi,rsi, 139
424,oti,rsi,oti,rsi,rsi,oti,rsi, 137
425,rsi,rsi,rsi,oti,rsi,rsi,tr, 137
805,tr,rsi,tr,tr,rsi,oti,rsi, 135
426,rsi,rsi,oti,rsi,tr,rsi,rsi, 135
427,tr,rsi,rsi,rsi,tr,rsi,oti, 134
767,rsi,rsi,tr,tr,tr,tr,tr, 133
429,rsi,rsi,oti,rsi,rsi,oti,rsi, 133
430,rsi,oti,rsi,oti,rsi,rsi,rsi, 136
480,rsi,rsi,SD,tr,rsi,rsi,rsi, 136
431,tr,rsi,tr,tr,rsi,tr,rsi, 126
617,oti,SD,tr,rsi,rsi,oti,oti, 127
432,rsi,rsi,tr,rsi,tr,tr,rsi, 127
433,tr,SD,rsi,rsi,rsi,rsi,rsi, 125
434,rsi,SD,tr,rsi,rsi,rsi,rsi, 125
435,SD,SD,rsi,rsi,tr,rsi,rsi, 127
436,rsi,rsi,rsi,rsi,SD,SD,rsi, 123
686,oti,rsi,tr,rsi,rsi,rsi,rsi, 129
437,rsi,SD,SD,SD,SD,rsi,rsi, 123
490,SD,rsi,tr,rsi,tr,rsi,rsi, 129
677,tr,SD,rsi,tr,rsi,tr,oti, 122
439,rsi,rsi,rsi,SD,tr,rsi,rsi, 119
581,oti,rsi,rsi,tr,tr,tr,rsi, 125
440,tr,rsi,rsi,rsi,tr,oti,rsi, 119
441,rsi,SD,SD,SD,rsi,rsi,rsi, 118
459,oti,rsi,rsi,rsi,rsi,rsi,tr, 116
442,rsi,rsi,rsi,oti,rsi,tr,tr, 117
680,SD,SD,SD,SD,SD,oti,rsi, 115
880,rsi,oti,tr,rsi,rsi,rsi,tr, 117
443,oti,oti,oti,rsi,rsi,rsi,rsi, 118
613,rsi,rsi,rsi,rsi,SD,SD,tr, 117
446,rsi,rsi,rsi,rsi,rsi,oti,oti, 113
447,rsi,rsi,rsi,oti,tr,rsi,tr, 112
449,rsi,rsi,rsi,rsi,SD,rsi,rsi, 114
454,oti,rsi,oti,oti,rsi,oti,oti, 109
450,rsi,rsi,rsi,rsi,tr,tr,tr, 110
699,rsi,rsi,oti,SD,SD,rsi,rsi, 112
846,tr,tr,rsi,tr,rsi,rsi,rsi, 106
452,rsi,rsi,SD,SD,rsi,rsi,rsi, 105
453,tr,rsi,rsi,rsi,tr,tr,oti, 104
548,SD,rsi,rsi,tr,tr,rsi,tr, 104
456,oti,SD,rsi,oti,rsi,rsi,tr, 103
457,rsi,SD,rsi,rsi,rsi,rsi,oti, 102
458,tr,rsi,rsi,tr,tr,tr,tr, 106
478,oti,SD,rsi,rsi,rsi,rsi,rsi, 98
758,rsi,oti,rsi,rsi,rsi,oti,oti, 97
561,SD,rsi,rsi,rsi,oti,oti,rsi, 103
635,SD,oti,rsi,SD,rsi,rsi,tr, 95
462,rsi,rsi,tr,rsi,oti,rsi,rsi, 95
463,oti,rsi,rsi,tr,rsi,rsi,tr, 98
597,SD,SD,rsi,rsi,SD,rsi,rsi, 99
519,SD,SD,SD,SD,SD,tr,oti, 94
464,rsi,SD,SD,SD,SD,tr,rsi, 96
554,rsi,rsi,oti,oti,rsi,rsi,oti, 93
769,oti,SD,oti,rsi,tr,rsi,tr, 93
465,tr,oti,rsi,oti,rsi,oti,rsi, 93
669,oti,rsi,rsi,tr,rsi,oti,tr, 91
466,rsi,rsi,SD,SD,tr,rsi,rsi, 93
467,rsi,oti,rsi,tr,rsi,rsi,tr, 90
468,tr,SD,rsi,rsi,rsi,rsi,oti, 89
666,SD,rsi,rsi,oti,rsi,tr,oti, 88
800,rsi,rsi,tr,tr,rsi,tr,tr, 87
469,rsi,tr,rsi,rsi,rsi,oti,rsi, 86
658,SD,SD,rsi,oti,tr,rsi,rsi, 85
470,rsi,rsi,rsi,SD,SD,SD,rsi, 84
471,tr,rsi,tr,rsi,rsi,rsi,oti, 85
472,tr,tr,tr,rsi,rsi,tr,rsi, 82
497,rsi,rsi,oti,rsi,rsi,oti,oti, 85
602,tr,SD,rsi,SD,rsi,oti,rsi, 85
747,SD,SD,SD,SD,rsi,rsi,oti, 81
473,SD,tr,rsi,rsi,rsi,rsi,rsi, 83
692,rsi,rsi,rsi,SD,SD,tr,rsi, 80
475,rsi,SD,SD,SD,SD,SD,rsi, 77
476,rsi,SD,rsi,rsi,rsi,tr,tr, 75
477,SD,rsi,tr,tr,rsi,tr,rsi, 74
562,SD,rsi,rsi,rsi,tr,tr,tr, 73
821,tr,rsi,tr,tr,rsi,tr,tr, 73
479,oti,oti,oti,rsi,tr,rsi,rsi, 86
481,tr,rsi,rsi,SD,SD,tr,rsi, 72
482,tr,tr,rsi,rsi,rsi,rsi,tr, 72
483,oti,rsi,rsi,oti,tr,rsi,rsi, 72
484,SD,SD,SD,oti,rsi,rsi,oti, 72
485,tr,SD,tr,rsi,rsi,rsi,tr, 72
771,tr,rsi,tr,tr,tr,rsi,tr, 71
486,rsi,tr,oti,rsi,tr,rsi,rsi, 74
893,SD,tr,rsi,rsi,rsi,tr,rsi, 71
487,tr,rsi,rsi,SD,rsi,tr,rsi, 72
488,rsi,oti,rsi,oti,rsi,oti,oti, 70
489,oti,oti,rsi,rsi,tr,rsi,rsi, 71
491,SD,SD,SD,rsi,rsi,rsi,oti, 69
532,rsi,oti,rsi,oti,tr,rsi,rsi, 69
622,tr,rsi,oti,tr,rsi,rsi,oti, 68
492,oti,rsi,oti,oti,rsi,rsi,oti, 68
734,rsi,SD,tr,rsi,rsi,rsi,tr, 68
493,rsi,rsi,SD,SD,SD,rsi,rsi, 67
494,tr,SD,SD,SD,tr,rsi,rsi, 68
495,tr,SD,rsi,tr,rsi,rsi,rsi, 67
517,oti,SD,oti,rsi,rsi,rsi,rsi, 66
552,SD,rsi,rsi,rsi,oti,oti,tr, 66
710,oti,rsi,rsi,rsi,oti,rsi,rsi, 66
496,rsi,SD,rsi,rsi,rsi,oti,oti, 71
498,rsi,rsi,rsi,oti,tr,rsi,rsi, 65
499,rsi,rsi,rsi,SD,rsi,tr,rsi, 66
500,SD,SD,SD,SD,rsi,oti,rsi, 69
544,rsi,SD,oti,rsi,rsi,tr,rsi, 63
560,tr,SD,SD,SD,SD,rsi,tr, 62
584,tr,SD,SD,SD,SD,SD,rsi, 62
594,tr,SD,SD,SD,rsi,tr,rsi, 62
803,tr,tr,rsi,tr,rsi,tr,rsi, 70
501,oti,oti,oti,oti,rsi,rsi,rsi, 63
506,rsi,SD,SD,SD,tr,rsi,rsi, 61
679,tr,rsi,rsi,rsi,SD,SD,rsi, 60
502,oti,rsi,oti,oti,tr,rsi,rsi, 60
503,tr,rsi,oti,rsi,rsi,rsi,tr, 60
656,SD,SD,SD,SD,SD,SD,oti, 66
700,SD,SD,SD,rsi,oti,rsi,rsi, 60
505,tr,SD,rsi,rsi,rsi,tr,rsi, 65
539,rsi,tr,rsi,oti,rsi,rsi,rsi, 59
627,SD,rsi,tr,rsi,rsi,tr,tr, 62
507,tr,rsi,tr,rsi,tr,tr,rsi, 59
508,oti,rsi,rsi,rsi,rsi,tr,rsi, 59
509,rsi,SD,rsi,tr,tr,rsi,rsi, 62
510,oti,oti,oti,rsi,rsi,rsi,oti, 59
511,tr,SD,rsi,rsi,rsi,rsi,tr, 59
512,tr,rsi,rsi,rsi,oti,tr,rsi, 59
513,SD,rsi,SD,tr,rsi,rsi,rsi, 62
514,tr,rsi,tr,tr,tr,tr,rsi, 59
515,rsi,rsi,tr,rsi,oti,tr,tr, 58
516,rsi,SD,oti,tr,rsi,rsi,rsi, 58
796,rsi,SD,rsi,rsi,tr,rsi,tr, 62
812,SD,SD,SD,tr,rsi,rsi,tr, 58
870,rsi,tr,tr,rsi,tr,rsi,rsi, 59
900,SD,SD,SD,SD,rsi,oti,oti, 57
518,rsi,rsi,oti,rsi,oti,rsi,oti, 57
671,tr,SD,rsi,SD,SD,tr,rsi, 57
708,SD,SD,SD,rsi,rsi,SD,rsi, 57
830,rsi,rsi,tr,rsi,oti,rsi,oti, 56
754,oti,oti,oti,rsi,oti,oti,rsi, 56
912,rsi,tr,rsi,rsi,oti,rsi,oti, 56
535,rsi,tr,rsi,oti,tr,rsi,tr, 60
729,tr,rsi,tr,rsi,rsi,tr,tr, 55
792,rsi,SD,rsi,rsi,oti,rsi,tr, 55
520,SD,SD,rsi,rsi,tr,rsi,oti, 54
550,SD,SD,SD,SD,rsi,tr,tr, 54
654,SD,rsi,rsi,tr,tr,rsi,rsi, 54
822,tr,rsi,oti,rsi,oti,rsi,tr, 53
841,rsi,tr,tr,rsi,rsi,rsi,tr, 53
521,rsi,rsi,rsi,rsi,oti,rsi,oti, 52
522,SD,SD,SD,tr,tr,rsi,rsi, 51
533,rsi,rsi,rsi,SD,rsi,tr,tr, 54
556,rsi,SD,rsi,rsi,tr,rsi,oti, 51
565,oti,rsi,rsi,oti,rsi,oti,rsi, 51
523,oti,rsi,rsi,oti,rsi,rsi,oti, 52
524,SD,rsi,rsi,SD,rsi,tr,rsi, 50
525,oti,oti,rsi,oti,rsi,oti,rsi, 53
526,tr,SD,SD,SD,SD,rsi,rsi, 49
527,rsi,tr,oti,rsi,oti,rsi,oti, 48
605,rsi,rsi,tr,tr,oti,tr,rsi, 48
528,oti,SD,tr,tr,tr,tr,tr, 48
529,SD,rsi,oti,rsi,tr,rsi,rsi, 47
530,rsi,tr,rsi,rsi,rsi,rsi,oti, 47
531,SD,SD,SD,SD,SD,tr,tr, 47
603,tr,SD,SD,rsi,rsi,rsi,rsi, 47
757,SD,SD,rsi,rsi,rsi,tr,tr, 46
851,rsi,SD,oti,rsi,oti,oti,oti, 46
534,SD,rsi,rsi,tr,tr,tr,tr, 45
536,SD,oti,rsi,rsi,rsi,rsi,rsi, 45
568,oti,rsi,rsi,rsi,rsi,tr,tr, 46
797,rsi,SD,rsi,oti,rsi,rsi,tr, 45
835,SD,rsi,tr,tr,rsi,rsi,rsi, 45
538,rsi,rsi,oti,rsi,tr,rsi,oti, 44
540,rsi,tr,rsi,tr,rsi,tr,tr, 44
541,SD,SD,SD,rsi,rsi,oti,oti, 44
542,rsi,oti,oti,oti,rsi,rsi,rsi, 44
570,rsi,rsi,oti,rsi,rsi,tr,oti, 45
702,tr,rsi,rsi,rsi,rsi,SD,rsi, 43
783,tr,SD,oti,rsi,rsi,rsi,rsi, 42
911,rsi,SD,oti,rsi,rsi,rsi,oti, 42
543,SD,SD,SD,SD,tr,rsi,oti, 42
545,tr,SD,oti,rsi,rsi,tr,rsi, 42
546,rsi,SD,SD,SD,SD,rsi,oti, 42
547,tr,SD,rsi,rsi,tr,tr,rsi, 41
549,SD,oti,rsi,SD,rsi,rsi,oti, 42
824,oti,SD,oti,rsi,rsi,rsi,tr, 41
551,tr,SD,SD,SD,rsi,rsi,rsi, 41
633,SD,rsi,rsi,tr,tr,tr,rsi, 41
683,SD,rsi,tr,rsi,oti,tr,oti, 45
553,SD,rsi,rsi,SD,SD,tr,rsi, 41
768,rsi,SD,tr,tr,tr,tr,tr, 41
555,oti,SD,rsi,tr,tr,tr,tr, 46
557,SD,rsi,SD,tr,rsi,tr,rsi, 40
847,oti,oti,rsi,rsi,tr,rsi,tr, 40
558,rsi,oti,rsi,rsi,rsi,tr,tr, 40
559,rsi,rsi,rsi,oti,rsi,rsi,oti, 40
727,tr,SD,SD,tr,rsi,rsi,rsi, 40
563,oti,rsi,rsi,rsi,tr,tr,rsi, 41
564,oti,rsi,rsi,rsi,rsi,oti,rsi, 39
791,SD,SD,SD,tr,rsi,rsi,oti, 43
566,SD,SD,SD,SD,oti,rsi,rsi, 39
567,SD,oti,rsi,oti,rsi,rsi,rsi, 39
575,oti,oti,rsi,oti,rsi,rsi,tr, 39
855,tr,tr,oti,rsi,oti,rsi,oti, 39
569,rsi,tr,oti,rsi,oti,rsi,tr, 40
571,SD,rsi,SD,SD,rsi,rsi,rsi, 39
572,rsi,SD,rsi,tr,rsi,tr,rsi, 39
573,rsi,SD,SD,SD,SD,rsi,tr, 39
574,SD,oti,rsi,oti,rsi,tr,tr, 38
583,tr,rsi,oti,rsi,oti,rsi,oti, 38
687,tr,rsi,SD,SD,SD,tr,tr, 38
784,tr,SD,rsi,rsi,tr,rsi,tr, 41
576,oti,rsi,rsi,rsi,rsi,tr,oti, 38
600,rsi,rsi,tr,oti,rsi,oti,tr, 38
839,rsi,oti,tr,tr,tr,rsi,rsi, 38
873,tr,tr,oti,rsi,rsi,rsi,rsi, 38
577,SD,rsi,rsi,SD,rsi,rsi,tr, 38
578,tr,rsi,oti,tr,rsi,tr,oti, 37
631,rsi,rsi,rsi,SD,SD,rsi,tr, 38
662,tr,SD,tr,rsi,tr,rsi,rsi, 37
725,SD,SD,rsi,SD,SD,SD,rsi, 36
845,oti,SD,rsi,rsi,rsi,oti,oti, 37
579,SD,rsi,rsi,rsi,SD,SD,rsi, 36
580,oti,rsi,rsi,tr,rsi,rsi,rsi, 36
582,rsi,rsi,rsi,oti,oti,rsi,oti, 36
733,oti,SD,oti,rsi,tr,oti,oti, 35
804,rsi,SD,rsi,tr,rsi,rsi,tr, 35
827,rsi,SD,oti,rsi,oti,rsi,tr, 35
904,rsi,SD,oti,rsi,rsi,rsi,rsi, 34
585,SD,SD,SD,rsi,rsi,tr,tr, 34
586,rsi,SD,rsi,oti,tr,rsi,tr, 34
587,SD,SD,rsi,rsi,rsi,oti,rsi, 34
588,SD,rsi,rsi,rsi,oti,rsi,oti, 34
691,SD,SD,SD,SD,tr,tr,tr, 33
697,tr,oti,rsi,rsi,rsi,tr,rsi, 33
732,SD,SD,SD,SD,SD,oti,oti, 33
808,rsi,tr,oti,rsi,rsi,rsi,rsi, 33
823,SD,rsi,tr,rsi,rsi,oti,tr, 33
872,rsi,rsi,rsi,rsi,SD,rsi,tr, 32
888,SD,SD,SD,rsi,oti,oti,tr, 32
828,SD,SD,tr,SD,oti,rsi,oti, 32
861,tr,tr,oti,rsi,oti,rsi,rsi, 32
591,oti,oti,oti,rsi,oti,rsi,tr, 31
592,rsi,rsi,rsi,rsi,oti,oti,oti, 31
593,oti,SD,rsi,oti,rsi,oti,oti, 35
596,rsi,rsi,rsi,tr,SD,rsi,rsi, 32
611,rsi,rsi,rsi,oti,oti,rsi,tr, 31
775,tr,rsi,oti,tr,rsi,rsi,rsi, 31
890,oti,SD,rsi,rsi,rsi,tr,rsi, 33
599,rsi,oti,rsi,oti,rsi,tr,oti, 31
737,rsi,rsi,oti,rsi,tr,tr,tr, 31
601,rsi,SD,SD,SD,SD,tr,tr, 31
624,oti,SD,rsi,rsi,tr,tr,rsi, 31
735,rsi,SD,oti,rsi,tr,rsi,oti, 30
878,tr,tr,tr,rsi,rsi,rsi,rsi, 30
604,rsi,rsi,oti,rsi,rsi,oti,tr, 31
606,SD,SD,oti,rsi,rsi,rsi,rsi, 30
607,tr,SD,rsi,oti,rsi,rsi,rsi, 30
608,oti,oti,rsi,rsi,rsi,rsi,tr, 29
638,tr,rsi,oti,rsi,rsi,tr,rsi, 29
673,SD,rsi,rsi,SD,SD,tr,oti, 29
682,SD,rsi,rsi,rsi,rsi,tr,oti, 29
704,rsi,rsi,SD,rsi,rsi,oti,oti, 32
724,tr,SD,SD,rsi,tr,tr,rsi, 32
609,SD,rsi,rsi,rsi,rsi,SD,rsi, 28
610,SD,SD,SD,SD,SD,SD,tr, 31
612,rsi,rsi,rsi,SD,rsi,rsi,oti, 28
632,rsi,rsi,rsi,SD,tr,rsi,tr, 28
653,oti,SD,oti,rsi,oti,rsi,rsi, 28
707,oti,rsi,rsi,SD,rsi,rsi,rsi, 28
802,rsi,tr,rsi,rsi,rsi,tr,tr, 28
832,rsi,tr,tr,tr,rsi,tr,tr, 27
891,oti,oti,rsi,rsi,rsi,tr,rsi, 29
614,tr,oti,rsi,tr,rsi,tr,rsi, 32
615,SD,SD,tr,rsi,rsi,tr,rsi, 27
616,tr,SD,tr,rsi,rsi,tr,rsi, 27
618,tr,rsi,rsi,rsi,oti,oti,tr, 27
619,rsi,rsi,tr,rsi,rsi,oti,rsi, 27
620,SD,tr,rsi,rsi,rsi,oti,rsi, 28
621,rsi,rsi,tr,tr,rsi,tr,oti, 27
647,oti,rsi,tr,rsi,rsi,rsi,oti, 27
667,oti,oti,oti,SD,tr,tr,rsi, 27
713,tr,SD,SD,SD,SD,tr,tr, 27
858,tr,rsi,tr,rsi,oti,rsi,oti, 27
623,tr,tr,tr,rsi,oti,tr,rsi, 27
625,tr,tr,rsi,SD,SD,tr,rsi, 27
626,SD,oti,rsi,SD,rsi,rsi,rsi, 26
637,tr,rsi,oti,rsi,rsi,rsi,oti, 25
781,oti,oti,tr,rsi,rsi,tr,rsi, 25
850,rsi,oti,oti,rsi,rsi,oti,tr, 25
857,oti,oti,oti,tr,tr,rsi,rsi, 25
628,SD,rsi,rsi,rsi,SD,rsi,rsi, 25
629,rsi,SD,SD,SD,SD,SD,tr, 25
630,oti,rsi,oti,rsi,tr,tr,rsi, 25
681,rsi,rsi,rsi,rsi,SD,tr,rsi, 25
693,rsi,oti,oti,SD,tr,rsi,tr, 25
712,SD,SD,tr,rsi,tr,tr,oti, 25
743,tr,tr,rsi,tr,tr,rsi,oti, 24
763,oti,rsi,tr,rsi,oti,rsi,rsi, 24
770,rsi,rsi,tr,rsi,tr,tr,oti, 24
816,SD,SD,oti,rsi,rsi,rsi,tr, 24
875,tr,rsi,rsi,rsi,SD,rsi,rsi, 24
634,tr,SD,rsi,rsi,oti,tr,rsi, 28
636,SD,oti,rsi,rsi,rsi,rsi,tr, 23
648,oti,rsi,rsi,rsi,oti,rsi,oti, 23
703,rsi,oti,rsi,tr,rsi,tr,tr, 23
772,rsi,rsi,tr,oti,rsi,rsi,tr, 23
860,rsi,rsi,tr,tr,rsi,oti,oti, 23
639,oti,SD,rsi,rsi,oti,rsi,rsi, 22
640,tr,SD,tr,tr,rsi,rsi,tr, 22
641,rsi,SD,rsi,oti,rsi,tr,rsi, 22
701,SD,rsi,rsi,oti,tr,rsi,rsi, 22
706,tr,rsi,rsi,rsi,tr,tr,tr, 22
762,rsi,rsi,rsi,oti,oti,rsi,rsi, 22
815,rsi,SD,oti,rsi,oti,rsi,rsi, 22
854,oti,oti,rsi,tr,tr,rsi,oti, 22
642,rsi,SD,rsi,rsi,rsi,oti,rsi, 22
643,SD,rsi,tr,rsi,tr,rsi,tr, 22
644,SD,SD,SD,oti,rsi,tr,tr, 22
645,rsi,SD,rsi,rsi,oti,rsi,oti, 22
646,tr,tr,tr,tr,rsi,rsi,tr, 21
649,oti,SD,SD,SD,SD,rsi,oti, 21
721,rsi,SD,oti,tr,rsi,tr,tr, 21
726,rsi,SD,SD,tr,rsi,rsi,rsi, 21
761,rsi,oti,rsi,rsi,rsi,tr,rsi, 25
788,rsi,SD,rsi,tr,tr,rsi,tr, 23
836,oti,oti,tr,rsi,rsi,rsi,rsi, 21
852,rsi,tr,rsi,rsi,oti,rsi,rsi, 21
